South Carolina,Hilton Head Island,32.193820,-80.738160
South Carolina,Spartanburg,34.949570,-81.932050
South Carolina,Columbia Sc,34.000710,-81.034810
South Carolina,Anderson,34.503440,-82.650130
South Carolina,N Myrtle Beach,33.689060,-78.886690
Connecticut,Hartford,41.763710,-72.685090
California,Corona,33.875290,-117.566440
Connecticut,New Haven,41.308150,-72.928160
Connecticut,Eastern Connecticut,41.252870,-73.297340
Connecticut,New London,41.355650,-72.099520
Connecticut,Northwest Connecticut,41.776850,-73.079220
Connecticut,Fairfield,41.141210,-73.263730
Connecticut,Bridgeport,41.167040,-73.204830
Connecticut,Northwest Ct,41.776850,-73.079220
Connecticut,Stamford,41.053430,-73.538730
Connecticut,East Hartford,41.782320,-72.612030
Connecticut,Eastern Ct,41.252870,-73.297340
California,San Ramon,37.779930,-121.978020
Connecticut,Danbury,41.394820,-73.454010
Connecticut,Waterbury,41.558150,-73.051500
Connecticut,East Haven,41.276210,-72.868430
Connecticut,Meriden,41.538150,-72.807040
Connecticut,Newington,41.697880,-72.723710
Connecticut,Uncasville,41.434540,-72.109800
Connecticut,Milford,41.222320,-73.056500
Connecticut,North Westchester,41.580930,-72.401200
Connecticut,Norwich,41.524260,-72.075910
Connecticut,Torrington,41.800650,-73.121220
California,Burlingame,37.584100,-122.366080
Maryland,Baltimore,39.290380,-76.612190
Maryland,Frederick,39.414270,-77.410540
Maryland,Annapolis,38.978450,-76.492180
Maryland,Western Maryland,39.515110,-76.679420
Maryland,Eastern Shore,38.486230,-76.497170
Maryland,Cumberland Valley,39.652870,-78.762520
Maryland,Southern Md,38.300950,-75.488530
Maryland,Easternshore,38.486230,-76.497170
Maryland,Cumberland,39.652870,-78.762520
California,Pismo Beach,35.142750,-120.641280
Maryland,Westernmaryland,39.137610,-77.413600
Maryland,Hagerstown,39.641760,-77.719990
Maryland,Madrid,39.292890,-76.519410
Maryland,Westernport,39.485370,-79.044750
Maryland,Laurel,39.099280,-76.848310
Maryland,Rockville,39.084000,-77.152760
Maryland,Columbia,39.240380,-76.839420
Maryland,Cumberlandvalley,39.652870,-78.762520
Maryland,Oxon Hill,38.803450,-76.989700
Maryland,Silver Spring,38.990670,-77.026090
California,Ranch Cucamonga,34.106400,-117.593110
Maryland,Maryland,39.292890,-76.519410
Maryland,Western Md,39.515110,-76.679420
Maryland,Gaithersburg,39.143440,-77.201370
Maryland,Hyattsville,38.955940,-76.945530
Maryland,Rosedale,39.320110,-76.515520
Maryland,Waldorf,38.624560,-76.939140
Maryland,Bel Air,39.535940,-76.348290
Maryland,Bethesda,38.980670,-77.100260
Maryland,Catonsville,39.272050,-76.731920
Maryland,Dundalk,39.250660,-76.520520
California,Pleasant Hill,37.947980,-122.060800
Maryland,Forestville,38.845110,-76.874970
Maryland,Lanham,38.967060,-76.861920
Maryland,Linthicum,39.205110,-76.652750
Maryland,Towson,39.401500,-76.601910
Wisconsin,Milwaukee,43.038900,-87.906470
Wisconsin,Madison,43.073050,-89.401230
Wisconsin,Racine,42.726130,-87.782850
Wisconsin,Green Bay,44.519160,-88.019830
Wisconsin,Appleton,44.261930,-88.415380
California,San Bruno,37.630490,-122.411080
Wisconsin,Wausau,44.959140,-89.630120
Wisconsin,Janesville,42.682790,-89.018720
Wisconsin,Sheboygan,43.750830,-87.714530
Wisconsin,La Crosse,43.801360,-91.239580
Wisconsin,Eauclaire,44.811350,-91.498490
Wisconsin,Eau Claire,44.811350,-91.498490
Wisconsin,Greenbay,44.519160,-88.019830
Wisconsin,Morgantown,44.793880,-88.190100
Wisconsin,Martinsburg,43.180270,-89.590120
Wisconsin,Lacrosse,43.801360,-91.239580
California,Sherman Oaks,34.151120,-118.449250
Wisconsin,Charleston,43.969710,-88.170100
Wisconsin,Huntington,45.191910,-92.558810
Wisconsin,Wheeling,45.044410,-91.908790
Wisconsin,Kenosha,42.584740,-87.821190
Wisconsin,Parkersburg,43.272200,-90.837630
Wisconsin,Surroundig Milwaukee,43.038900,-87.906470
Wisconsin,Sparta,43.944130,-90.812910
Wisconsin,Waukeshs,43.011680,-88.231480
Oregon,Portland,45.523450,-122.676210
California,Ventura,34.278340,-119.293170
California,Carmichael,38.617130,-121.328280
Oregon,Eugene,44.052070,-123.086750
Oregon,Salem,44.942900,-123.035100
Oregon,Medford,42.326520,-122.875590
Oregon,Bend,44.058170,-121.315310
Oregon,Corvallis,44.564570,-123.262040
Oregon,Roseburg,43.216500,-123.341740
Oregon,Oregon Coast,45.955130,-118.397470
Oregon,East Oregon,43.363720,-124.192890
Oregon,Klamath Falls,42.224870,-121.781670
Oregon,Oregoncoast,45.527620,-122.912050
California,Yuba City,39.140450,-121.616910
Oregon,Eastoregon,43.363720,-124.192890
Oregon,Beaverton,45.487060,-122.803710
Oregon,Clackamas,45.407620,-122.570370
Oregon,Lake Oswego,45.420670,-122.670650
Indiana,Indianapolis,39.768380,-86.158040
Indiana,South Bend,41.683380,-86.250010
Indiana,Fort Wayne,41.130600,-85.128860
Indiana,Evansville,37.974760,-87.555850
Indiana,Bloomington,39.165330,-86.526390
California,El Cerrito,37.915760,-122.311640
Indiana,Richmond,39.828940,-84.890240
Indiana,Muncie,40.193380,-85.386360
Indiana,Lafayette,40.416700,-86.875290
Indiana,Terre Haute,39.466700,-87.413910
Indiana,Kokomo,40.486430,-86.133600
Indiana,Ft Wayne,39.887830,-84.925520
Indiana,Southbend,41.683380,-86.250010
Indiana,Sioux City,40.971990,-86.556120
Indiana,Fortwayne,41.130600,-85.128860
Indiana,Tampa Orlando,41.730610,-85.171640
California,Carlsbad,33.158090,-117.350590
Indiana,Terrehaute,39.466700,-87.413910
Indiana,Hammond,41.583370,-87.500040
Indiana,Fargo,40.518930,-87.279460
Indiana,Bloomington In,39.165330,-86.526390
Indiana,Merrillville,41.482810,-87.332810
Indiana,Mishawaka Incall,41.661990,-86.158620
Indiana,Browncounty Area,38.380890,-86.503040
Indiana,Bloomington Indianapolis Seymour,39.165330,-86.526390
Indiana,Columbus,39.201440,-85.921380
California,Dublin,37.702150,-121.935790
Indiana,Crown Point,41.416980,-87.365310
Indiana,Indiabapolis,39.768380,-86.158040
Indiana,Indianapolis Lafayette,40.416700,-86.875290
Indiana,Jeffersonville,38.277570,-85.737180
Indiana,Merrillville In,41.482810,-87.332810
Indiana,Mishawaka,41.661990,-86.158620
Indiana,Morgan County,41.608370,-87.045870
Indiana,Seymour,38.959220,-85.890250
Indiana,Surrounding Areas,40.998090,-87.200300
Indiana,Marion,40.558370,-85.659140
California,Huntington Beach,33.660300,-117.999230
Indiana,Anderson,40.105320,-85.680250
Indiana,Granger,41.753380,-86.110840
Indiana,Houston,39.016440,-86.190820
Indiana,Indianapolis Bloomington,39.165330,-86.526390
Indiana,Lafayette Indianapolis Terre Haute,39.466700,-87.413910
California,Irvine,33.669460,-117.823110
Minnesota,Minneapolis,44.979970,-93.263840
California,Los Angeles Hollywood,34.052230,-118.243680
Minnesota,Minneapolis St Paul,44.979970,-93.263840
Minnesota,St Cloud,45.560800,-94.162490
Minnesota,St Paul,44.944410,-93.093270
Minnesota,Stpaul,44.558850,-95.985590
Minnesota,Duluth,46.783270,-92.106580
Minnesota,Mankato,44.163580,-93.999400
Minnesota,Rochester,44.021630,-92.469900
Minnesota,Bemidji,47.473560,-94.880280
Minnesota,Stcloud,45.560800,-94.162490
Minnesota,Columbia Heights,45.040800,-93.263000
California,Newport Beach,33.618910,-117.928950
Minnesota,Twin Cities,44.093850,-91.749600
Minnesota,Mpls,44.558850,-95.985590
Minnesota,Bloomington,44.840800,-93.298280
Minnesota,Fridley,45.086080,-93.263280
Minnesota,Moorhead,46.873860,-96.769510
Minnesota,Ne Minneapolis,44.979970,-93.263840
Minnesota,Southwest Mn,44.205520,-92.432680
Minnesota,La Crosse,46.659410,-94.113870
California,North Hollywood,34.172230,-118.378970
California,San Fernando Valley,34.281950,-118.438970
California,Pittsburg,38.027980,-121.884680
California,Pleasanton,37.662430,-121.874680
California,Van Nuys,34.186670,-118.448970
Kentucky,Louisville,38.254240,-85.759410
California,Oxnard,34.197500,-119.177050
Kentucky,Lexington,37.988690,-84.477720
Kentucky,Bowling Green,36.990320,-86.443600
Kentucky,Owensboro,37.774220,-87.113330
Kentucky,West Kentucky,37.472550,-88.072800
Kentucky,East Kentucky,38.240080,-83.980480
Kentucky,Western Kentucky,37.472550,-88.072800
Kentucky,Bowlinggreen,36.990320,-86.443600
Kentucky,West,37.472550,-88.072800
Kentucky,Westkentucky,37.472550,-88.072800
Kentucky,Eastern Kentucky,37.517040,-82.805990
California,Buena Park,33.867510,-117.998120
Kentucky,Western Ky,37.472550,-88.072800
Kentucky,Eastern Ky,37.517040,-82.805990
Kentucky,Eastkentucky,37.706170,-86.681650
Kentucky,Cincinnati,37.107310,-83.294620
Kentucky,Florence Ky,38.998950,-84.626610
Kentucky,Morehead Ashland,38.183970,-83.432680
Kentucky,Morehead Mt Sterling Winchester,37.990080,-84.179650
Kentucky,Somerset,37.092020,-84.604110
Kentucky,Georgetown,36.889260,-83.055170
California,Norwalk,33.902240,-118.081730
Oklahoma,Oklahoma City,35.467560,-97.516430
Oklahoma,Tulsa,36.153980,-95.992770
Oklahoma,Lawton,34.608690,-98.390330
Oklahoma,Oklahomacity,36.761970,-101.708770
Oklahoma,Stillwater,36.115610,-97.058370
Oklahoma,Norman,35.222570,-97.439480
Oklahoma,Bethany,35.518670,-97.632260
Arkansas,Little Rock,34.746480,-92.289590
Arkansas,Fort Smith,35.385920,-94.398550
California,Novato,38.107420,-122.569700
Arkansas,Fayetteville,36.062580,-94.157430
Arkansas,Jonesboro,35.842300,-90.704280
Arkansas,Phoenix,34.033430,-91.770960
Arkansas,Tucson,34.940370,-90.709000
Arkansas,Littlerock,34.746480,-92.289590
Arkansas,Yuma,34.534820,-90.673160
Arkansas,Flagstaff,35.819240,-92.394320
Arkansas,Texarkana,33.441790,-94.037690
Arkansas,Prescott,33.802610,-93.381010
Arkansas,Fortsmith,35.385920,-94.398550
California,Riverside Ca,33.953350,-117.396160
Arkansas,Brooklyn,34.566200,-92.447660
Arkansas,Hot Springs,34.503700,-93.055180
Arkansas,Springdale,36.186740,-94.128810
Arkansas,Conway,35.088700,-92.442100
Arkansas,Bentonville,36.372850,-94.208820
Arkansas,Paragould,36.058400,-90.497330
Mississippi,Jackson,32.298760,-90.184810
Mississippi,Biloxi,30.396030,-88.885310
Mississippi,Hattiesburg,31.327120,-89.290340
California,Castro Valley,37.694100,-122.086350
Mississippi,Meridian,32.364310,-88.703660
Mississippi,Northern Mississippi,33.629290,-88.655600
Mississippi,Natchez,31.560440,-91.403170
Mississippi,North Mississippi,32.868190,-88.993110
Mississippi,St Louis,32.982350,-90.588700
Mississippi,Southwest Mississippi,33.197070,-89.777310
Mississippi,North Ms,32.868190,-88.993110
Mississippi,Columbia,31.251840,-89.837580
Mississippi,Springfield,31.747390,-91.190390
Mississippi,Northernmississippi,33.629290,-88.655600
California,Glendale,34.142510,-118.255080
Mississippi,Ocean Springs,30.411310,-88.827810
Mississippi,Flowood,32.309590,-90.138980
Mississippi,Gulfport,30.367420,-89.092820
Iowa,Des Moines,41.600540,-93.609110
Iowa,Quad Cities,41.661130,-91.530170
Iowa,Cedar Rapids,42.008330,-91.644070
Iowa,Waterloo,42.492760,-92.342960
Iowa,Sioux City,42.499990,-96.400310
Iowa,Dubuque,42.500560,-90.664570
California,Oakland East Bay,37.804370,-122.270800
California,Hollywood,34.098340,-118.326740
Iowa,Iowa City,41.661130,-91.530170
Iowa,Mason City,43.153570,-93.201040
Iowa,Desmoines,41.600540,-93.609110
Iowa,Fort Dodge,42.497470,-94.168020
Iowa,Ottumwa,41.020010,-92.411300
Iowa,Cedarrapids,42.008330,-91.644070
Iowa,Quadcities,41.528040,-94.080230
Iowa,Davenport,41.523640,-90.577640
Iowa,Siouxcity,42.499990,-96.400310
Iowa,Boise,42.614430,-92.377130
California,Millbrae,37.598550,-122.387190
Iowa,Iowacity,41.661130,-91.530170
Iowa,Fortdodge,42.497470,-94.168020
Iowa,Ames,42.034710,-93.619940
Iowa,Masoncity,43.153570,-93.201040
Utah,Salt Lake City,40.760780,-111.891050
Utah,Saltlakecity,40.760780,-111.891050
Utah,Provo,40.233840,-111.658530
Utah,Ogden,41.223000,-111.973830
Utah,St George,37.104150,-113.584120
California,Napa,38.297140,-122.285530
Utah,Logan,41.735490,-111.834390
Utah,Stgeorge,37.104150,-113.584120
Utah,South Ogden,41.191890,-111.971330
Kansas,Wichita,37.692240,-97.337540
Kansas,Topeka,39.048330,-95.678040
Kansas,Manhattan,39.183610,-96.571670
Kansas,Lawrence,38.971670,-95.235250
Kansas,Junction City,39.028610,-96.831400
California,Newark,37.529660,-122.040240
Kansas,Salina,38.840280,-97.611420
Kansas,Witchita,37.692240,-97.337540
Kansas,Derby,37.545570,-97.268930
Kansas,Emporia,38.403900,-96.181660
Kansas,Great Bend,38.364460,-98.764810
Kansas,Hutchinson,38.060840,-97.929770
Kansas,Kansas City,39.114170,-94.627460
New Mexico,Albuquerque,35.084490,-106.651140
California,Pasadena,34.147780,-118.144520
New Mexico,Santafe,35.686980,-105.937800
New Mexico,Santa Fe,35.686980,-105.937800
New Mexico,Las Cruces,32.312320,-106.778340
New Mexico,Roswell Carlsbad,32.420670,-104.228840
New Mexico,Farmington,36.728060,-108.218690
New Mexico,Rochester,35.943920,-104.196090
New Mexico,Clovis Portales,34.186190,-103.334400
New Mexico,Albany,35.934480,-103.865250
New Mexico,Buffalo,35.934740,-108.653970
California,Petaluma,38.232420,-122.636650
New Mexico,Syracuse,34.646730,-103.904410
New Mexico,Watertown,31.985100,-107.722250
New Mexico,Binghamton,33.888960,-106.372510
New Mexico,Roswell,33.394370,-104.524910
New Mexico,Clovis,34.404800,-103.205230
New Mexico,Ithaca,36.892780,-107.927290
New Mexico,Utica,34.675340,-104.647770
California,Adelanto,34.582770,-117.409220
New Mexico,Elmira,32.943150,-105.334430
New Mexico,Artesia,32.842330,-104.403300
New Mexico,Potsdam,31.974810,-108.495050
Hawaii,Honolulu,21.306940,-157.858330
Hawaii,Maui,20.698710,-156.426640
California,Anahiem,33.835290,-117.914500
Hawaii,Bigisland,21.284300,-157.737060
Hawaii,Kauai,20.636500,-156.122770
Hawaii,Kihei,20.755480,-156.454460
Hawaii,Waikiki,19.858640,-155.651870
Hawaii,Kahului,20.894720,-156.470000
Hawaii,Aiea,21.382220,-157.933610
Hawaii,Kailua Kona,19.639270,-155.990240
Hawaii,Pearl City,21.397340,-157.975160
California,Artesia,33.865850,-118.083120
Nebraska,Omaha,41.258610,-95.937790
Nebraska,Grand Island,40.925010,-98.342010
Nebraska,Lincoln,40.800000,-96.666960
Nebraska,North Platte,41.123890,-100.765420
Nebraska,Scotts Bluff,41.866630,-103.667170
Nebraska,Scottsbluff,41.866630,-103.667170
Nebraska,Manchester,40.010290,-97.618380
Nebraska,Grandisland,40.925010,-98.342010
Nebraska,Concord,42.383610,-96.988380
California,Azusa,34.133620,-117.907560
Nebraska,Northplatte,41.123890,-100.765420
North Dakota,Minot,48.232510,-101.296270
North Dakota,Fargo,46.877190,-96.789800
North Dakota,Bismarck,46.808330,-100.783740
North Dakota,Grand Forks,47.925260,-97.032850
North Dakota,Reno,46.863040,-98.582600
North Dakota,Elko,46.862230,-102.881850
California,Riverside,33.953350,-117.396160
California,Bay Area,33.916680,-117.900060
North Dakota,North Dakota,48.042780,-98.336210
North Dakota,Bismark,46.808330,-100.783740
North Dakota,Dickinson,46.879180,-102.789620
North Dakota,Williston Amp Amp Watford City,47.802240,-103.283250
North Dakota,Williston,48.146970,-103.617970
Rhode Island,Providence,41.823990,-71.412830
Rhode Island,Coventry,41.700100,-71.682840
Rhode Island,Pawtucket,41.878710,-71.382560
Rhode Island,Warwick,41.700100,-71.416170
California,Bloomington,34.070290,-117.395880
West Virginia,Morgantown,39.629530,-79.955900
West Virginia,Martinsburg,39.456210,-77.963890
West Virginia,Charleston,38.349820,-81.632620
West Virginia,Wheeling,40.063960,-80.720910
West Virginia,Huntington,38.419250,-82.445150
West Virginia,Parkersburg,39.266740,-81.561510
West Virginia,Milwaukee,38.755950,-79.126980
West Virginia,Madison,38.067050,-81.819290
California,Clovis,36.825230,-119.702920
West Virginia,Racine,38.142050,-81.660400
West Virginia,Appleton,39.038430,-80.467310
West Virginia,Charlestonwv,38.349820,-81.632620
West Virginia,Charleston Wv,38.349820,-81.632620
West Virginia,Southernwestvirginia,38.796750,-81.549570
West Virginia,South Wv,38.313710,-81.602900
West Virginia,South Charleston,38.368430,-81.699570
West Virginia,North Panhandle,38.627030,-81.972080
California,Encinitas,33.036990,-117.291980
West Virginia,Parkersburg Beckley,39.266740,-81.561510
Idaho,Boise,43.613500,-116.203450
Idaho,East Idaho,48.241870,-116.295460
Idaho,Twin Falls,42.562970,-114.460870
Idaho,Lewiston,46.416550,-117.017660
Idaho,Appleton,42.747960,-114.635320
Idaho,Rockford,43.189640,-112.534710
Idaho,Eastidaho,46.091560,-115.976250
Idaho,Peoria,46.498790,-116.433480
California,Gardena,33.888350,-118.308960
Idaho,Twinfalls,42.562970,-114.460870
Idaho,Chicago,47.863790,-116.746580
Idaho,Decatur,42.518240,-113.628060
Idaho,Bloomington,42.191870,-111.401320
Idaho,Pasadena,43.351860,-111.217720
Idaho,La Salle,43.703250,-111.860800
Idaho,Post Falls,47.717960,-116.951590
Idaho,Idaho Falls,43.466580,-112.034140
Alaska,Anchorage,61.218060,-149.900280
California,Indio,33.720580,-116.215560
Alaska,Edinburg,61.737780,-148.908610
Alaska,Southeast Alaska,58.715560,-156.998060
Alaska,Fairbanks,64.837780,-147.716390
Alaska,Kenai,60.554440,-151.258330
Alaska,Matsu Valley,59.947220,-151.732220
California,La Quinta,34.327780,-118.640640
New Hampshire,Manchester,42.995640,-71.454790
New Hampshire,New Hampshire,43.293960,-72.260370
New Hampshire,Amsterdam,43.562580,-71.334790
New Hampshire,Concord,43.208140,-71.537570
New Hampshire,Trenton,44.103120,-71.901750
New Hampshire,Atlantic City,42.871200,-70.861160
California,Lake Forest,38.817960,-122.717770
New Hampshire,Newark,44.601440,-71.424530
New Hampshire,Jersey City,43.143140,-71.234230
New Hampshire,Claremont,43.376740,-72.346760
New Hampshire,Manchester And Not Only,42.995640,-71.454790
California,North Highlands,38.685740,-121.372170
California,North Sacramento,38.606020,-121.457450
Maine,Portsmouth,44.767290,-69.210330
Maine,Maine,46.820040,-67.923080
Maine,East Boston,46.641150,-67.909470
California,San Bernardino,34.108340,-117.289770
California,Paramount,33.889460,-118.159790
Maine,Worcester,45.408670,-68.499750
Maine,Springfield,45.396180,-68.135570
Maine,Portland,43.661470,-70.255330
Maine,Bangor,44.801180,-68.777810
Maine,Boston,43.894240,-70.977010
Maine,Cambridge,45.024220,-69.473940
Maine,Waterville,44.552010,-69.631710
Maine,Augusta,44.310620,-69.779490
California,San Fransico,37.774930,-122.419420
California,San Marino,34.121400,-118.106460
Vermont,Burlington,44.475880,-73.212070
California,Santa Fe,33.020320,-117.202810
Vermont,Norfolk,45.010050,-71.794820
Vermont,University Of Richmond,44.405330,-72.992900
Vermont,Hampton,43.973670,-73.034000
Vermont,Newport News,44.936440,-72.205100
Vermont,Roanoke,44.094230,-72.732890
Vermont,Chesapeake,43.262850,-72.595090
Vermont,Portsmouth,43.535900,-72.721490
Vermont,Charlottesville,44.309770,-73.260960
Vermont,Richmond,44.405330,-72.992900
California,Stanton,33.802520,-117.993120
Vermont,Arlington,43.074800,-73.154000
Vermont,Lynchburg,44.975040,-73.300130
Vermont,Harrisonburg,42.815640,-72.742320
Vermont,Danville,44.411170,-72.139260
Vermont,Suffolk,44.689500,-72.056490
Vermont,Barre,44.197010,-72.502050
Delaware,Wilmington,39.745950,-75.546590
California,Studio City,34.148620,-118.396470
Delaware,Delaware,39.775110,-75.487140
Delaware,Washington Dc,39.661220,-75.580760
Delaware,Newark,39.683720,-75.749660
Delaware,Claymont,39.800670,-75.459640
California,Sylmar,34.307780,-118.449250
Montana,Montana,48.544140,-113.212040
Montana,Billings,45.783290,-108.500690
Montana,Missoula,46.872150,-113.994000
Montana,Great Falls,47.500240,-111.300810
Montana,Butte,46.003820,-112.534740
California,Torrance,33.835850,-118.340630
Montana,Helena,46.592710,-112.036110
Montana,Bozeman,45.679650,-111.038560
Montana,Kalispell,48.195790,-114.312910
California,Vannuys,34.186670,-118.448970
Wyoming,Cheyenne,41.139980,-104.820250
California,West Sacramento Sacramento,38.580460,-121.530230
Wyoming,Casper,42.866630,-106.313080
Wyoming,Jackson,43.479930,-110.762430
Wyoming,Annandale,42.814690,-106.310580
Wyoming,Sheridan,44.797190,-106.956180
Wyoming,Rock Springs,41.587460,-109.202900
Wyoming,Rozet,44.278040,-105.206100
California,Bakersfield,35.373290,-119.018710
California,Westwood,40.306000,-121.005790
South Dakota,Sioux Falls,43.549970,-96.700330
South Dakota,South Dakota,45.220260,-102.162940
South Dakota,Rapid City,44.080540,-103.231010
South Dakota,Mitchell,43.709430,-98.029800
California,Capitola,36.975230,-121.953290
California,Folsom,38.677960,-121.176060
California,Gold Country,37.968810,-121.340780
California,Hanford Corcoran,36.098010,-119.560400
California,Mendocino County,39.307670,-123.799460
California,Rialto,34.106400,-117.370320
California,Santa Ana,33.745570,-117.867830
California,Sonoma,38.291860,-122.458040
California,Albany,37.886870,-122.297750
California,Santa Barbara,34.420830,-119.698190
California,Beverly Hills,34.073620,-118.400360
California,Brisbane,37.680770,-122.399970
California,Danville,37.821590,-121.999960
California,Downey,33.940010,-118.132570
California,Foster City,37.558550,-122.271080
California,La Jolla,33.857520,-117.876450
California,La Mesa,32.767830,-117.023080
California,Lakewood,33.853630,-118.133960
California,Mill Valley,37.906040,-122.544980
California,Oceanside,33.195870,-117.379480
California,Fresno,36.747730,-119.772370
California,Orangevale,38.678510,-121.225780
California,Tulare,36.207730,-119.347340
California,Venice,33.990840,-118.460080
California,American Canyon,38.174920,-122.260800
California,Brea,33.916680,-117.900060
California,Brentwood,37.931870,-121.695790
California,Burbank,34.180840,-118.308970
California,Canoga Park,34.201120,-118.598140
California,Citrus Heights,38.707120,-121.281060
California,Cotati,38.326860,-122.707210
California,Los Angeles,34.052230,-118.243680
California,San Gabriel Valley,34.096110,-118.105830
California,Fair Oaks,39.378500,-123.341400
California,Fountain Valley,33.709180,-117.953670
California,Hawaiian Gardens,33.831400,-118.072840
California,Larkspur,37.934090,-122.535250
California,Lodi,38.130200,-121.272450
California,Lomita,33.792240,-118.315070
California,Marina Del Rey,33.980290,-118.451740
California,Menlo Park,37.453830,-122.182190
California,Morgan Hill,37.130500,-121.654390
California,Oakley,37.997420,-121.712450
California,Palmdale,34.579430,-118.116460
California,Pacifica,37.613830,-122.486920
California,Palm Desert,33.722550,-116.376970
California,Palo Alto,37.441880,-122.143020
California,Perris,33.782520,-117.228650
California,Pomona,34.055290,-117.752280
